actor_episodes,actor_steps,env_reset_duration_sec,env_step_duration_sec,episode_duration,episode_length,episode_return,evaluator_episodes,evaluator_steps,select_action_duration_sec,steps_per_second
598,1169052,0.02350783348083496,0.042354941752787,178.35393905639648,2789,1796.0,347,677232,0.02149336557740505,15.63757482271384
602,1184786,0.12908601760864258,0.04182225435862536,373.89340353012085,5978,5534.0,348,683210,0.020610737577255213,15.988612658708302
604,1189125,0.05881452560424805,0.041965500331776776,181.83339285850525,2883,1484.0,349,686093,0.020993201632570815,15.855278322919492
606,1197741,0.017310142517089844,0.041546374329564505,288.29084062576294,4668,4710.0,350,690761,0.020127603204820335,16.19209234877227
608,1204587,0.11026811599731445,0.04218749875362969,150.4311239719391,2372,1536.0,351,693133,0.021060051242577486,15.768137947440424
609,1207824,0.10920000076293945,0.04074253001257977,307.2659628391266,4991,6662.0,352,698124,0.020710837599796944,16.24335186306663
612,1217668,0.023345232009887695,0.04293698851888672,296.4296486377716,4657,3420.0,353,702781,0.020607002717833778,15.7104191270774
614,1224806,0.025959491729736328,0.04006539362933225,310.76251578330994,5098,4828.0,354,707879,0.02080361873040063,16.404936969748242
616,1234628,0.046260833740234375,0.04204881347633154,185.67554116249084,2973,2916.0,355,710852,0.020297265157048404,16.011941535539712
617,1237887,0.059319496154785156,0.04152959948122083,211.53492903709412,3416,3000.0,356,714268,0.020284954851070108,16.14875355845894
618,1241418,0.12597441673278809,0.04282684262954828,135.21380233764648,2112,1380.0,357,716380,0.021049929387641674,15.619834044309378
619,1244987,0.023210525512695312,0.0385559513183411,197.2277476787567,3340,2860.0,358,719720,0.02038555359412096,16.934882842016286
621,1253159,0.014364004135131836,0.04175563469288118,278.4938130378723,4513,4710.0,359,724233,0.019854768691347148,16.2051314405926
624,1265062,0.1533505916595459,0.04212624381664357,263.13696908950806,4173,4590.0,360,728406,0.020797393260858,15.860664798057535
625,1268436,0.13371896743774414,0.04164173761820305,216.3121383190155,3469,3028.0,361,731875,0.02059002526042165,16.03858120103673
625,1268436,0.11326932907104492,0.04049875588639806,160.2788050174713,2633,2108.0,362,734508,0.020247422829355252,16.428695910366724
629,1282733,0.08212614059448242,0.04002873858206203,288.3016405105591,4787,3900.0,363,739295,0.020092543216894184,16.604260624173467
631,1290080,0.1355593204498291,0.04338631191860239,180.8186366558075,2830,2160.0,364,742125,0.020377348421319212,15.65115736926682
631,1290080,0.015067815780639648,0.040140454220198275,175.71072101593018,2910,2160.0,365,745035,0.02015717283556961,16.561464958445026
632,1294926,0.053253889083862305,0.04203954778334287,290.5830821990967,4647,4770.0,366,749682,0.020384109222891512,15.992131177242216
637,1313587,0.0673685073852539,0.039741026664463185,373.10316801071167,6144,6534.0,367,755826,0.02089087067482372,16.467398861701206
638,1317582,0.10640215873718262,0.04144104150381945,261.37912464141846,4219,3900.0,368,760045,0.02040821676939182,16.141422323367298
639,1320739,0.06777167320251465,0.04078829313082189,297.58010959625244,4846,5470.0,369,764891,0.020518363235511417,16.284830851899947
646,1345587,0.026481151580810547,0.03949669244335664,245.44100332260132,4071,3780.0,370,768962,0.020699507889715994,16.586579382352415
646,1345587,0.1183781623840332,0.0409962750197231,305.7324392795563,4928,4732.0,371,773890,0.020925489919526235,16.11878483465954
646,1345587,0.06976127624511719,0.041886050162169446,125.64976692199707,2026,1380.0,372,775916,0.02000174929570822,16.12430451737434
647,1349413,0.07452869415283203,0.04051992577720133,273.2522692680359,4451,4928.0,373,780367,0.02076578038484963,16.289070834281283
647,1349413,0.12175607681274414,0.03992665330773325,247.78991770744324,4083,3540.0,374,784450,0.020645429479004326,16.47781856474915
647,1349413,0.014295101165771484,0.04210473435435129,253.965829372406,4020,3180.0,375,788470,0.020982162513543123,15.829046521436284
650,1364003,0.025239944458007812,0.04373425591019633,219.80861973762512,3448,3560.0,376,791918,0.019916691940511187,15.686527162351393
654,1388146,0.027077674865722656,0.04031422943731667,281.17274808883667,4567,4770.0,377,796485,0.021158200059961326,16.24278944652695
655,1392807,0.04326272010803223,0.04111777873865909,325.24600291252136,5226,5860.0,378,801711,0.02101244070591071,16.06792570024962
655,1392807,0.049703359603881836,0.040978011329027696,255.71401071548462,4138,3900.0,379,805849,0.02071678235140211,16.183789268770713
656,1395742,0.2675502300262451,0.04184149838740529,172.1522662639618,2754,1796.0,380,808603,0.020476329906660314,15.997622220722391
656,1395742,0.03675103187561035,0.04127075057790054,278.58768343925476,4459,4898.0,381,813062,0.02111262316980766,16.005866439177254
661,1420517,0.05196380615234375,0.04143936018462276,291.78698110580444,4694,4478.0,382,817756,0.020627733845379588,16.087206867952442
663,1430288,0.1161653995513916,0.0413590486129107,273.51121258735657,4411,5674.0,383,822167,0.020527356283325804,16.127432101009518
663,1430288,0.023580074310302734,0.040625982135404824,279.950820684433,4604,4700.0,384,826771,0.020081895470722772,16.44587802350435
666,1441980,0.05490994453430176,0.043017315498054334,326.0360736846924,5074,4156.0,385,831845,0.021135449221531707,15.562791621420162
668,1448881,0.16356849670410156,0.04432420363943828,159.60055685043335,2432,1692.0,386,834277,0.021138304844498634,15.238159941171668
669,1450888,0.03880810737609863,0.0409199660671751,228.85517048835754,3683,5220.0,387,837960,0.02111530582315081,16.09326422565561
673,1467694,0.12340593338012695,0.03937604127381717,228.18711018562317,3855,3840.0,388,841815,0.01970318566655061,16.894137966756283
675,1472984,0.01717829704284668,0.04024772489198162,273.6424865722656,4496,4350.0,389,846311,0.020525330114194933,16.430295800429466
676,1475065,0.014136552810668945,0.04178626063656827,225.50231266021729,3609,3000.0,390,849920,0.020610165417640287,16.004403505421276
676,1475065,0.030891895294189453,0.04182236854553223,196.83423972129822,3125,1848.0,391,853045,0.02106936378479004,15.876445747145063
678,1480894,0.024857044219970703,0.039406577255143675,165.35959696769714,2752,2160.0,392,855797,0.02057329539296239,16.642630050326794
683,1499587,0.024793386459350586,0.04127079307165911,264.9466736316681,4262,4412.0,393,860059,0.020801394604450657,16.086392740666117
683,1499587,0.03702378273010254,0.04271860503231819,185.19551801681519,2907,2160.0,394,862966,0.020891243705316472,15.697052840009125
684,1501378,0.05471158027648926,0.04147693106453899,254.94706869125366,4116,4700.0,395,867082,0.020365226141333695,16.144636235437613
687,1511910,0.036359310150146484,0.04009531434999951,188.29806232452393,3113,2440.0,396,870195,0.020289916299831588,16.532422140740263
690,1521482,0.1264042854309082,0.04142033916780318,294.9572672843933,4698,4350.0,397,874893,0.0212447756957683,15.92784517847263
693,1530065,0.027448654174804688,0.040755287272344926,292.86530208587646,4734,5060.0,398,879627,0.020997636419940107,16.164541234364446
694,1532381,0.0411982536315918,0.03953422637301197,155.3157982826233,2570,2160.0,399,882197,0.020798607095206294,16.547075589845367
696,1537648,0.1143496036529541,0.03979100408208841,181.15938305854797,3011,2552.0,400,885208,0.020246182276695047,16.62086564212317
697,1541884,0.08585143089294434,0.04340312608325755,126.358065366745,1965,1380.0,401,887173,0.02076260382285858,15.551154554359986
698,1544522,0.10598206520080566,0.03972857564616602,204.21724724769592,3352,3000.0,402,890525,0.021081481244512843,16.414032764808827
698,1544522,0.015079736709594727,0.038833863430172595,205.1747453212738,3447,2496.0,403,893972,0.02059198961349235,16.800452775931657
701,1557900,0.06955599784851074,0.04174832451260752,286.7746937274933,4608,3900.0,404,898580,0.020387268780420225,16.068469749568223
702,1562235,0.026491641998291016,0.040132541624007124,162.27918815612793,2642,1848.0,405,901222,0.021196703582347837,16.28073509422266
703,1566607,0.11347365379333496,0.04001550707830434,216.7910087108612,3570,3364.0,406,904792,0.02059289033339471,16.467620998110107
706,1579316,0.11263489723205566,0.04253678001574616,234.2100305557251,3752,3720.0,407,908544,0.019778030894712598,16.019927878592927
707,1584134,0.023036718368530273,0.04557571193848525,186.8032193183899,2809,3000.0,408,911353,0.020838172039386427,15.037325070371365
708,1587545,0.02103590965270996,0.04159250441992425,97.6029121875763,1593,1188.0,409,912946,0.019589071070257404,16.321376810092257
709,1591800,0.02585577964782715,0.04277390143764553,337.76539754867554,5360,5446.0,410,918306,0.020160124728928752,15.869116255623739
712,1603167,0.025370359420776367,0.04376462305494125,310.3125674724579,4890,5088.0,411,923196,0.019612885837905977,15.758420163330301
713,1606556,0.20689177513122559,0.045980928057716,83.86522698402405,1260,900.0,412,924456,0.02029017796592107,15.02425469248416
716,1619778,0.04322457313537598,0.04367603626997111,284.23272490501404,4475,3960.0,413,928931,0.01975251224453889,15.744685241607364
717,1622857,0.04055428504943848,0.042430147276675385,213.77602338790894,3430,3000.0,414,932361,0.01980427374992704,16.04492885262068
720,1634159,0.1064143180847168,0.0433888810410474,275.0514614582062,4291,4770.0,415,936652,0.02061028676109696,15.600813082850651
721,1637696,0.013798236846923828,0.04456032194299344,254.18251585960388,3938,3360.0,416,940590,0.01990604630698402,15.492916514507717
722,1642119,0.04845881462097168,0.043057922635444036,272.9478075504303,4317,3420.0,417,944907,0.02003924858247016,15.816831475752648
722,1642119,0.10320568084716797,0.04200502841598777,209.06956267356873,3383,2720.0,418,948290,0.019685868923740912,16.18136862603375
726,1657823,0.11909270286560059,0.04283479898949842,171.57767748832703,2732,2160.0,419,951022,0.019838260173099455,15.922921159146854
730,1674769,0.09513211250305176,0.04419043314917268,292.0265154838562,4506,4156.0,420,955528,0.02051341311433185,15.43022421499929
730,1674769,0.04649829864501953,0.039353506678878665,105.95629596710205,1802,1332.0,421,957330,0.01931593420767493,17.007198933794246
730,1674769,0.0832366943359375,0.04472118625875379,160.14387345314026,2440,2004.0,422,959770,0.02078791368203085,15.236616842829475
730,1674769,0.16564726829528809,0.04279568192485424,157.23728036880493,2503,2160.0,423,962273,0.01985604097211642,15.918747398958907
731,1678461,0.03631448745727539,0.04456651491277358,231.9164960384369,3570,3540.0,424,965843,0.02030771666882085,15.39359113178563
736,1699050,0.04806876182556152,0.044157155836996996,294.9146451950073,4582,5020.0,425,970425,0.020111645948725568,15.536788647279279
738,1708760,0.09903407096862793,0.0440217914740734,146.5093297958374,2273,1484.0,426,972698,0.020301365715996892,15.514474075523177
738,1708760,0.16150975227355957,0.044573688386514425,255.0722553730011,3955,4380.0,427,976653,0.019797230912219407,15.506618384587322
740,1713599,0.13374948501586914,0.04369361916208655,196.60635232925415,3075,2056.0,428,979728,0.020124914432928815,15.64048630904067
742,1720838,0.023832082748413086,0.044970868608602166,237.14348101615906,3637,3240.0,429,983365,0.02014696365337566,15.33692033754528
744,1729900,0.09200191497802734,0.04380397330800201,273.0093536376953,4289,4110.0,430,987654,0.019729417752874956,15.710206468250433
746,1738690,0.13510847091674805,0.04471063551363781,247.79227709770203,3813,3900.0,431,991467,0.02014733380043316,15.38799986648047
747,1742626,0.2025904655456543,0.045327141897895315,289.49784088134766,4407,5828.0,432,995874,0.020208126783966072,15.223016133247302
748,1747009,0.0393831729888916,0.04437685949332328,255.7952377796173,3946,3900.0,433,999820,0.020360673374170225,15.426502468846454
753,1765724,0.03487658500671387,0.0432224342808921,214.5676896572113,3380,3364.0,434,1003200,0.02016682963399492,15.752706955392782
754,1770085,0.06771278381347656,0.042807860952595846,283.03514075279236,4495,3900.0,435,1007695,0.020056885102964748,15.881519418892388
755,1774561,0.1471729278564453,0.04511149021898246,90.61630463600159,1369,1236.0,436,1009064,0.020884513332514627,15.107781511451824
757,1779210,0.10728287696838379,0.04307179601662221,204.40975999832153,3228,2608.0,437,1012292,0.02014111962903388,15.791913434608396
757,1779210,0.0799872875213623,0.04394522904537126,190.482417345047,2934,3000.0,438,1015226,0.020873450469060584,15.403123780997628
758,1782885,0.07466292381286621,0.043847192616600375,196.5714817047119,3048,2160.0,439,1018274,0.020533767350389576,15.506779029346076
762,1799055,0.1768636703491211,0.04299567127442817,335.37430906295776,5322,4828.0,440,1023596,0.01991244210913772,15.868946387519737
763,1804089,0.017170429229736328,0.04369056590415562,234.82985830307007,3652,3000.0,441,1027248,0.02053076381359539,15.551811616864109
766,1815020,0.11287331581115723,0.04396262237024151,217.11401176452637,3359,2664.0,442,1030607,0.020550569135115663,15.471252846314094
769,1825018,0.014030218124389648,0.0441421737170958,320.2237141132355,5036,4990.0,443,1035643,0.019361773258736437,15.726600081811618
770,1827766,0.045175790786743164,0.04296439593831643,224.82778787612915,3569,3000.0,444,1039212,0.01992796515509941,15.874477712551695
774,1843021,0.1106870174407959,0.04356818792173813,162.55313634872437,2557,1900.0,445,1041769,0.019883750796924123,15.73047913416635
775,1846413,0.06274056434631348,0.04451831541886865,177.04957342147827,2715,2056.0,446,1044484,0.02059023867654537,15.334792314048473
777,1850875,0.09317445755004883,0.044186275032854064,326.19516611099243,5026,5760.0,447,1049510,0.020613738516152166,15.408054285143075
779,1856011,0.03258037567138672,0.0432405484732935,188.7824900150299,2950,3000.0,448,1052460,0.020648423534328653,15.626580649810531
781,1862776,0.11468076705932617,0.04488069806493917,218.14422750473022,3332,2664.0,449,1055792,0.02047035466579973,15.274404592186894
784,1874535,0.11332225799560547,0.043305301261328574,247.96283197402954,3886,3540.0,450,1059678,0.020384366280383447,15.67181449366689
784,1874535,0.11739897727966309,0.04481991118698592,233.62871932983398,3558,3300.0,451,1063236,0.020725195095604762,15.229411869356186
784,1874535,0.033513545989990234,0.044374452050785385,191.48355293273926,2952,3672.0,452,1066188,0.020390591485713556,15.41660319244864
790,1896790,0.03410935401916504,0.04230171729947411,241.9859619140625,3892,4290.0,453,1070080,0.01978372437123282,16.08370113843079
792,1905454,0.02812504768371582,0.04312131087027065,241.00486779212952,3803,4140.0,454,1073883,0.02016099515539265,15.779855459663063
792,1905454,0.02653026580810547,0.044650506508466574,259.5449171066284,4001,4350.0,455,1077884,0.02012661748217273,15.415527282572004
794,1911340,0.043467044830322266,0.044440544568575345,227.81298351287842,3497,3360.0,456,1081381,0.02061337595637744,15.350417316821039
798,1924821,0.14162516593933105,0.04464498303446653,247.8660774230957,3842,2608.0,457,1085223,0.019757442831806936,15.500404094157995
801,1935907,0.07594537734985352,0.04409400970899801,318.18870997428894,4898,4350.0,458,1090121,0.020768675915121108,15.393477812306855
804,1942993,0.2016911506652832,0.044439542781618026,230.14461016654968,3566,3420.0,459,1093687,0.019933167161797112,15.494699251375934
805,1946122,0.02064061164855957,0.043851688225281064,260.3369860649109,4060,5220.0,460,1097747,0.020188661690416006,15.595285624907216
805,1946122,0.12309074401855469,0.04689048533559753,115.64002823829651,1707,1380.0,461,1099454,0.020699976617715898,14.761471622169502
807,1952623,0.04952716827392578,0.044601721936783044,225.92431688308716,3497,3000.0,462,1102951,0.019898181852013988,15.4787273325539
810,1963307,0.15666913986206055,0.045007979293831255,125.7637186050415,1904,1380.0,463,1104855,0.0208568874777866,15.139606609599113
812,1970273,0.04010009765625,0.04397271045049032,96.94411706924438,1500,660.0,464,1106355,0.020541417121887208,15.47296887863348
813,1973749,0.06696677207946777,0.045399023852217085,230.71537971496582,3488,3000.0,465,1109843,0.020643727631743894,15.118297053785788
813,1973749,0.02260112762451172,0.043661374415149556,206.64597010612488,3206,2108.0,466,1113049,0.020707261986235716,15.514572710714663
816,1983255,0.04664254188537598,0.04467206777061687,232.27479696273804,3565,3420.0,467,1116614,0.020376272321917733,15.348322716688026
818,1989380,0.13702797889709473,0.04370497858923474,130.1325879096985,2001,1432.0,468,1118615,0.021165507725034578,15.377004589679537
818,1989380,0.07147717475891113,0.04345547648630467,108.3362500667572,1702,1380.0,469,1120317,0.020074822647731257,15.71048316522551
820,1998763,0.06659150123596191,0.043521477003227525,257.7005579471588,4035,4320.0,470,1124352,0.02024637663083744,15.657798270776441
820,1998763,0.045140981674194336,0.03929600223912985,125.00603151321411,2114,1380.0,471,1126466,0.019734876947574382,16.911336401131095
822,2006794,0.15867161750793457,0.04333322701388843,277.2852272987366,4380,4320.0,472,1130846,0.019860272538172057,15.796129599345129
828,2028151,0.05531597137451172,0.04286563944636589,276.8675570487976,4371,5280.0,473,1135217,0.0203782006112969,15.787429320321824
830,2032567,0.02249455451965332,0.04327089272877252,221.23790311813354,3523,3084.0,474,1138740,0.01944447193097026,15.924122680193154
831,2034490,0.1127784252166748,0.042006654768295536,326.9351499080658,5277,4604.0,475,1144017,0.01984669169580844,16.14157222789586
831,2034490,0.15514087677001953,0.04233818970441679,108.06022787094116,1707,1380.0,476,1145724,0.020797267739508817,15.796899401767371
836,2048002,0.1719677448272705,0.04173904697402838,137.5528244972229,2233,1796.0,477,1147957,0.019703570578165564,16.233872911888497
837,2051759,0.05704379081726074,0.04201219793123254,298.1669716835022,4874,4028.0,478,1152831,0.019070424698981098,16.34777636333392
840,2060648,0.060837507247924805,0.040171556381952196,154.8740940093994,2625,2108.0,479,1155456,0.018729622341337657,16.949381424168568
841,2063015,0.04101681709289551,0.04162318686134795,221.54964995384216,3627,4898.0,480,1159083,0.019344145711999244,16.37472149905133
843,2069416,0.0318760871887207,0.04524003640957185,164.7218418121338,2549,2160.0,481,1161632,0.019275553322811133,15.474686873103755
844,2073382,0.14140892028808594,0.04127422746431234,214.65204048156738,3578,3840.0,482,1165210,0.01859920813825425,16.669030488743225
845,2076111,0.0169832706451416,0.041977231950725315,236.9564425945282,3862,4620.0,483,1169072,0.01929861044772606,16.298485063229272
848,2086285,0.030623674392700195,0.0425921345029645,196.1165087223053,3149,3000.0,484,1172221,0.01958584490182779,16.05690464458518
851,2098122,0.02341771125793457,0.04101852747508269,261.83870482444763,4331,4350.0,485,1176552,0.019350524202997266,16.540844633845175
852,2100888,0.06302285194396973,0.04258670471680583,159.8847188949585,2589,2692.0,486,1179141,0.019059351301874698,16.193045908267234
853,2105096,0.13643479347229004,0.0432688003130942,228.3869411945343,3590,4350.0,487,1182731,0.020217691158517823,15.719060332842428
856,2113985,0.02716350555419922,0.04062352436722261,226.46592831611633,3759,3000.0,488,1186490,0.019530780647117493,16.59868326521861
859,2124840,0.07977461814880371,0.039821211373155876,236.24758505821228,3979,4440.0,489,1190469,0.01945704651645872,16.842621533374704
860,2127935,0.03419184684753418,0.04366006018701664,123.0647873878479,1936,1380.0,490,1192405,0.019810622388666325,15.731666680034424
861,2131365,0.17890381813049316,0.040418617687171414,191.45149278640747,3183,3600.0,491,1195588,0.019588109123380985,16.62572893924972
862,2133204,0.04626584053039551,0.04030356471044422,151.20029306411743,2538,1952.0,492,1198126,0.019178304360361904,16.78579207148776
865,2142128,0.1172332763671875,0.04334050355252121,190.34231400489807,2995,3000.0,493,1201121,0.020071497425213084,15.734973195367452
866,2146314,0.10045790672302246,0.04151200836283028,186.03258109092712,3010,2160.0,494,1204131,0.02017414720351514,16.18009149719316
868,2152614,0.029946327209472656,0.04221758131164213,170.66257405281067,2715,2160.0,495,1206846,0.020554335297361483,15.908707184835464
869,2156615,0.0259249210357666,0.04260448112396368,208.51173639297485,3338,2160.0,496,1210184,0.019773506703956747,16.009842676623094
869,2156615,0.0563046932220459,0.042739514379638834,238.16947412490845,3815,3300.0,497,1213999,0.019597123709762392,16.01865580029672
873,2169496,0.09764671325683594,0.04030768259406347,165.88364791870117,2782,2160.0,498,1216781,0.01920451550583116,16.770921997158865
876,2178637,0.12277483940124512,0.04164367178620879,191.61042857170105,3144,3420.0,499,1219925,0.019185743259109614,16.408398906559313
879,2186447,0.03323197364807129,0.039055763520274914,258.16304087638855,4387,5282.0,500,1224312,0.019708365494063105,16.993267151278005
879,2186447,0.10520243644714355,0.04244688914741012,161.1936285495758,2587,2160.0,501,1226899,0.01972055527340919,16.049170677424364
884,2200628,0.04523754119873047,0.04093595749101713,257.4207561016083,4227,4156.0,502,1231126,0.019876757044867757,16.42069813101239
886,2206520,0.06329870223999023,0.04166145580334019,204.21328854560852,3339,3420.0,503,1234465,0.01940470835733428,16.350662368565867
886,2206520,0.25608086585998535,0.041090846100676565,184.09935522079468,3059,3420.0,504,1237524,0.01893073914681591,16.616154113543654
886,2206520,0.0294802188873291,0.044186777133437626,138.2212917804718,2157,2004.0,505,1239681,0.019803229558782883,15.605616895804623
887,2210562,0.12880873680114746,0.040638143050857306,161.7298698425293,2682,2160.0,506,1242363,0.0195330701418371,16.58356189498433
891,2223151,0.029015779495239258,0.04309904142162502,180.25870490074158,2862,2440.0,507,1245225,0.01978619418554086,15.879233893807683
893,2231049,0.0538632869720459,0.042528396408237024,183.31073379516602,2935,3000.0,508,1248160,0.01983378132522817,16.011167573656405
895,2237183,0.04527163505554199,0.04361638621366311,183.97945857048035,2910,2160.0,509,1251070,0.019511096174364646,15.817100456710564
897,2241191,0.10907411575317383,0.04031204827371247,215.22730898857117,3611,3840.0,510,1254681,0.019177882699747226,16.77771642292152
898,2243664,0.11470961570739746,0.04088146398769899,201.11065793037415,3289,3420.0,511,1257970,0.02015390407716514,16.354310166878147
900,2249101,0.042302608489990234,0.04092636864588426,92.56590461730957,1526,1380.0,512,1259496,0.019609841575472572,16.48567999402627
900,2249101,0.025714635848999023,0.040358995887595166,187.18733286857605,3124,3420.0,513,1262620,0.019471581705706374,16.68929580670996
907,2269569,0.023114681243896484,0.04237345912832057,242.6870973110199,3879,4140.0,514,1266499,0.020104225654828237,15.98365950371121
907,2269569,0.03713560104370117,0.04231748037401275,111.16367888450623,1816,1380.0,515,1268315,0.018773819512732753,16.336393007895953
907,2269569,0.06776595115661621,0.042977420917523455,154.84469771385193,2448,2160.0,516,1270763,0.02016534125493243,15.81110362476175
910,2275810,0.013986349105834961,0.043777796486727624,284.80709075927734,4448,4350.0,517,1275211,0.02015064319046281,15.617676483199196
911,2279274,0.1773357391357422,0.03993385856591382,145.60834193229675,2472,2160.0,518,1277683,0.018817535399619043,16.977170337650758
913,2287719,0.06433677673339844,0.04265210136981215,191.58569383621216,3051,3252.0,519,1280734,0.020042577050858268,15.925092516750897
915,2295256,0.09814786911010742,0.04190824327561338,184.0834891796112,2991,2832.0,520,1283725,0.01951565036244394,16.24818452084631
917,2299567,0.025542020797729492,0.04302612106891735,263.3940348625183,4214,4348.0,521,1287939,0.019394045143145546,15.998962802713956
920,2309064,0.036562204360961914,0.04251843488280377,174.78792548179626,2795,2160.0,522,1290734,0.019926862511950444,15.990911953041278
921,2312870,0.02648782730102539,0.040130249565169654,153.02159094810486,2535,2160.0,523,1293269,0.0201332444975362,16.5664146150203
922,2314870,0.08540964126586914,0.04207244096805804,248.83156514167786,4058,4576.0,524,1297327,0.019149274294925123,16.308371631418105
924,2322504,0.04556608200073242,0.04181227165619711,192.9348967075348,3109,2384.0,525,1300436,0.020140390988138565,16.114368349770853
928,2333578,0.12327289581298828,0.04108667629948769,216.66061902046204,3535,3000.0,526,1303971,0.020090573444393432,16.315940679267083
928,2333578,0.1051945686340332,0.042591372482407484,150.14131140708923,2409,2160.0,527,1306380,0.019596775026428297,16.045008223931926
933,2346592,0.13678693771362305,0.04294345742979268,183.0903513431549,2927,2608.0,528,1309307,0.019466575111673275,15.986741469155985
933,2346592,0.01422572135925293,0.04162634948122398,249.1103069782257,4015,5184.0,529,1313322,0.020336481227375948,16.117468544436605
937,2356186,0.04022407531738281,0.041492695764229835,184.87475323677063,3022,3084.0,530,1316344,0.01959244144586125,16.346324737902087
939,2361867,0.029508113861083984,0.04181059000250526,223.85818886756897,3632,3000.0,531,1319976,0.019739547818242716,16.22466780203643
941,2368028,0.10751891136169434,0.03931703195137471,135.63978695869446,2305,2160.0,532,1322281,0.01940572101485445,16.993654766049254
943,2371530,0.030015945434570312,0.04138181014066854,199.78495359420776,3244,2888.0,533,1325525,0.02011921468998148,16.23762564457408
946,2379852,0.10965919494628906,0.04242795130785774,157.99218368530273,2550,2160.0,534,1328075,0.019402867578992657,16.140146176235145
948,2384381,0.025217533111572266,0.04219122881484075,170.75606513023376,2765,3420.0,535,1330840,0.01945413465310178,16.19280292584516
950,2388106,0.095428466796875,0.04278880408577827,118.39748048782349,1876,1380.0,536,1332716,0.020186297039487468,15.845068811805913
950,2388106,0.07377266883850098,0.04123040048433623,147.9161500930786,2453,2160.0,537,1335169,0.01893864006496574,16.583845147516246
952,2391850,0.022219419479370117,0.042667667084855566,180.08566975593567,2873,2384.0,538,1338042,0.019930270835990655,15.953655073955847
955,2400838,0.07444238662719727,0.043005603477491626,174.250403881073,2805,2160.0,539,1340847,0.018998300922958185,16.097648990315538
958,2407828,0.1368730068206787,0.04262512903921015,265.05914545059204,4219,3420.0,540,1345066,0.020090554104678634,15.917287525680713
959,2409399,0.0431208610534668,0.044148629469099386,103.96326613426208,1618,1380.0,541,1346684,0.019946875914065593,15.56331369843178
960,2413091,0.027929067611694336,0.04200047878129381,107.2679398059845,1711,1380.0,542,1348395,0.02059901046307027,15.950822582942173
963,2422766,0.03641200065612793,0.04081667828511515,147.7918438911438,2465,2108.0,543,1350860,0.01904456320447322,16.678975010283445
964,2424426,0.06420588493347168,0.04166560236351648,195.48672533035278,3163,2496.0,544,1354023,0.020038920718207225,16.180246940125894
968,2432707,0.10146212577819824,0.04236424760092095,253.92107510566711,4070,4898.0,545,1358093,0.019923848660630735,16.02869905294576
969,2435100,0.14967584609985352,0.04056254900113003,146.02669858932495,2399,2160.0,546,1360492,0.02016892319870472,16.42864507518596
970,2437875,0.1324772834777832,0.042237174106328976,119.51096892356873,1915,1380.0,547,1362407,0.020006327591739186,16.02376571697525
972,2444550,0.10398674011230469,0.04184329360043077,217.4012508392334,3504,3780.0,548,1365911,0.020092468215450306,16.118328714037503
975,2451668,0.03609752655029297,0.04291332901941521,99.63408184051514,1598,1380.0,549,1367509,0.01933598891366856,16.03881508913747
976,2454629,0.014798879623413086,0.040880995868267815,219.67788195610046,3658,3990.0,550,1371167,0.019091639576093822,16.651779320831903
977,2456886,0.025134563446044922,0.0453860886833247,107.02098250389099,1632,1380.0,551,1372799,0.020097306984312394,15.249469773196983
980,2465040,0.16202640533447266,0.041762530876994865,149.47788643836975,2439,2160.0,552,1375238,0.01936489815299459,16.316921413703458
982,2470289,0.13449788093566895,0.042461159910337665,155.64780187606812,2489,2160.0,553,1377727,0.01994278163687682,15.991336377315605
984,2476745,0.07155179977416992,0.04154396287986886,249.4138844013214,4131,5894.0,554,1381858,0.018732183004400972,16.56295221338164
985,2478612,0.06712508201599121,0.04078826854610164,185.80902647972107,3071,3000.0,555,1384929,0.019599643137120377,16.527858948816984
986,2482034,0.06543946266174316,0.04324288632507943,186.56596851348877,2959,3000.0,556,1387888,0.019691728586762207,15.861707206706468
988,2487993,0.08458232879638672,0.04227957850365593,107.00139045715332,1757,1380.0,557,1389645,0.018496330719341522,16.42049188844348
990,2495357,0.08669710159301758,0.04448659123564018,134.91582131385803,2083,1284.0,558,1391728,0.02015894179268634,15.439368332178075
993,2501935,0.16599607467651367,0.042732695050199186,325.15365171432495,5196,6150.0,559,1396924,0.01973778702278519,15.980245446971
996,2511362,0.022481441497802734,0.04111784185682024,131.42077350616455,2170,2160.0,560,1399094,0.01935227301812941,16.51197589799025
997,2513512,0.09421777725219727,0.04157227778212328,272.8786189556122,4502,4862.0,561,1403596,0.018940683154729354,16.498300697684325
999,2519668,0.12989044189453125,0.04346688422958136,160.06776809692383,2497,2160.0,562,1406093,0.02049469336730077,15.59974369725304
1002,2527312,0.024973630905151367,0.040296395908252826,114.64427399635315,1928,2056.0,563,1408021,0.01907903153866653,16.81734557093582
1002,2527312,0.03071737289428711,0.04284784944814765,119.95346212387085,1911,1848.0,564,1409932,0.019791358431741745,15.931377280093995
1003,2529819,0.05080056190490723,0.04268236353852268,230.7265808582306,3695,3420.0,565,1413627,0.019668379526822266,16.01474983366331
1007,2541447,0.08563542366027832,0.04315475635140652,182.43907499313354,2901,2160.0,566,1416528,0.019617724607665553,15.901336323366019
1010,2548445,0.0329437255859375,0.041332033659714,155.9342896938324,2559,2056.0,567,1419087,0.019516001552657813,16.41088003569935
1012,2551982,0.03072834014892578,0.04396658983197592,185.87368941307068,2890,3420.0,568,1421977,0.020243692975555738,15.548281428388512
